application_id,member_id,joined_on,member_status,solde,opened_on,account_status,requested_amount,term_months,purpose,product_id,plafond_produit,seuil_caution,exceptionnel,tax_status,esg_exclusion,has_external_credits,external_proofs_ok,applied_at,ca,cmv,operating_costs,financial_income,personal_income,family_cost,existing_debt_service,fonds_propres,total_debt,total_assets,current_assets,current_liabilities,stock_moyen,resultat_net,preuve_revenu,preuve_charge,saisonnier,dependance,concurrence,valeur_garanties,has_snap,epargne_3m,epargne_6m,nb_mvt_90j,nb_solde_ok,nb_solde,nb_impaye,max_jours_past,max_jours_out,nb_grave,ext_epargne_6m,ext_mvt_90j,bic_incidents,signaux_pat,label_defaut,label_par30_futur
74,85,2025-04-11,actif,428617,2025-04-11,actif,618970,12,Fonds VOL-0000073,1,3000000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,997943,528909,149691,13000,113000,83000,33000,199588,79835,449074,179629,99794,79336,79835,N1,N1,False,False,2,0.0,1,98688,124928,0,1,1,0,0,0,0,118803,0,0,0,0,0
75,86,2023-12-19,actif,456519,2023-12-19,actif,626890,10,Fonds VOL-0000074,1,3000000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,1006134,543312,160981,14000,114000,84000,34000,201226,80490,452760,181104,100613,81496,80490,N2,N1,False,False,3,0.0,1,40240,94392,0,0,0,0,0,0,0,0,0,0,0,0,0
76,87,2021-05-03,actif,520166,2021-05-03,actif,634810,8,Fonds VOL-0000075,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,1014325,557878,172435,15000,115000,85000,35000,202865,81146,456446,182578,101432,83681,81146,N1,N2,False,False,4,0.0,1,103754,93327,0,0,0,0,0,0,0,0,0,0,0,0,0
77,88,2021-03-20,actif,416873,2021-03-20,actif,642730,12,Fonds VOL-0000076,1,3000000,2000000,False,non_fourni,False,False,False,2026-09-14 13:04:35.241438+00:00,1022516,572608,184052,16000,116000,86000,36000,204503,81801,460132,184052,102251,85891,81801,N1,N1,False,False,5,0.0,1,112134,101707,0,0,0,0,0,0,0,0,0,0,0,0,0
78,89,2025-08-30,actif,397045,2025-08-30,actif,650650,10,Fonds VOL-0000077,1,3000000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,1030707,587502,195834,17000,117000,87000,37000,206141,82456,463818,185527,103070,88125,82456,N2,N1,False,False,6,0.0,1,140906,93813,0,2,2,0,0,0,0,108081,17,0,0,0,0
79,90,2020-08-12,actif,550404,2020-08-12,actif,658570,8,Fonds VOL-0000078,1,3000000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,1038898,602560,207779,18000,118000,88000,38000,207779,83111,467504,187001,103889,90384,83111,N3,N2,False,False,7,0.0,1,138053,127626,0,0,0,0,0,0,0,0,0,0,0,0,0
80,91,2025-07-26,actif,593374,2025-07-26,actif,666490,8,Fonds VOL-0000079,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,1047089,617782,219888,19000,119000,89000,39000,209417,83767,471190,188476,104708,92667,83767,N2,N2,False,False,8,0.0,1,80783,71325,5,0,1,0,16,0,0,0,0,0,0,0,0
81,92,2025-09-04,actif,534812,2025-09-04,actif,674410,8,Fonds VOL-0000080,1,3000000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,1055280,422112,126633,20000,120000,20000,0,211056,84422,474876,189950,105528,63316,84422,N2,N2,False,False,1,0.0,1,164433,118175,0,1,1,0,0,0,0,94711,17,0,0,0,0
82,93,2024-08-25,actif,465763,2024-08-25,actif,682330,10,Fonds VOL-0000081,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,1063471,436023,138251,21000,121000,21000,1000,212694,85077,478561,191424,106347,65403,85077,N3,N1,False,True,2,0.0,1,45802,72525,0,0,0,0,0,0,0,0,0,0,0,0,0
83,94,2024-09-19,actif,488622,2024-09-19,actif,690250,12,Fonds VOL-0000082,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,1071662,450098,150032,22000,122000,22000,2000,214332,85732,482247,192899,107166,67514,85732,N2,N1,False,False,3,0.0,1,82477,73854,0,1,1,0,0,0,0,0,0,0,0,0,0
84,95,2021-05-24,actif,501527,2021-05-24,actif,698170,8,Fonds VOL-0000083,1,3000000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,1079853,464336,161977,23000,123000,23000,3000,215970,86388,485933,194373,107985,69650,86388,N3,N1,False,False,4,0.0,1,87757,80453,0,1,1,0,0,0,0,103847,0,0,0,0,0
85,96,2025-10-15,actif,613515,2025-10-15,actif,706090,10,Fonds VOL-0000084,1,3000000,2000000,False,non_fourni,False,False,False,2026-09-14 13:04:35.241438+00:00,1088044,478739,174087,24000,124000,24000,4000,217608,87043,489619,195847,108804,71810,87043,N1,N2,False,False,5,0.0,1,164483,154056,13,0,1,0,8,0,0,0,0,0,0,0,0
86,97,2023-11-16,actif,546607,2023-11-16,actif,714010,10,Fonds VOL-0000085,1,3000000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,1096235,493305,186359,25000,125000,25000,5000,219247,87698,493305,197322,109623,73995,87698,N3,N2,False,False,6,0.0,1,56379,88381,0,0,0,0,0,0,0,0,0,0,0,0,0
87,98,2024-05-19,actif,560513,2024-05-19,actif,721930,12,Fonds VOL-0000086,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,1104426,508035,198796,26000,126000,26000,6000,220885,88354,496991,198796,110442,76205,88354,N2,N1,False,False,7,0.0,1,54738,80978,0,0,0,0,0,0,0,0,0,0,0,0,0
88,99,2024-08-09,actif,635837,2024-08-09,actif,729850,12,Fonds VOL-0000087,1,3000000,2000000,False,a_verifier,False,True,True,2026-09-14 13:04:35.241438+00:00,1112617,522929,211397,27000,127000,27000,7000,222523,89009,500677,200271,111261,78439,89009,N3,N1,False,False,8,0.0,1,156614,146187,0,1,2,0,16,0,0,129290,2,0,0,0,0
89,100,2020-02-17,actif,451556,2020-02-17,actif,737770,12,Fonds VOL-0000088,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,1120808,537987,224161,28000,128000,28000,8000,224161,89664,504363,201745,112080,80698,89664,N2,N1,False,False,1,0.0,1,144370,97277,0,1,2,0,8,0,0,0,0,0,0,0,0
90,101,2024-12-08,actif,606222,2024-12-08,actif,745690,8,Fonds VOL-0000089,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,1128999,553209,237089,29000,129000,29000,9000,225799,90319,508049,203219,112899,82981,90319,N1,N1,False,False,2,0.0,1,172452,125358,0,0,1,0,16,0,0,0,0,0,0,0,0
91,102,2023-02-11,actif,434332,2023-02-11,actif,753610,12,Fonds VOL-0000090,1,3000000,2000000,False,non_fourni,False,True,True,2026-09-14 13:04:35.241438+00:00,1137190,568595,136462,0,130000,30000,10000,227438,90975,511735,204694,113719,85289,90975,N1,N2,False,True,3,0.0,1,97417,86990,0,0,2,0,8,0,0,121421,0,0,0,0,0
92,103,2020-08-01,actif,486749,2020-08-01,actif,761530,12,Fonds VOL-0000091,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,1145381,584144,148899,1000,131000,31000,11000,229076,91630,515421,206168,114538,87621,91630,N3,N2,False,False,4,0.0,1,178439,131345,0,0,2,0,8,0,0,0,0,0,0,0,0
93,104,2023-01-31,actif,634971,2023-01-31,actif,769450,10,Fonds VOL-0000092,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,1153572,599857,161500,2000,132000,32000,12000,230714,92285,519107,207642,115357,89978,92285,N1,N2,False,False,5,0.0,1,44690,52387,0,0,0,0,0,0,0,0,0,0,0,0,0
94,105,2021-05-19,actif,502878,2021-05-19,actif,777370,12,Fonds VOL-0000093,1,3000000,2000000,False,a_verifier,False,True,True,2026-09-14 13:04:35.241438+00:00,1161763,615734,174264,3000,133000,33000,13000,232352,92941,522793,209117,116176,92360,92941,N1,N1,False,False,6,0.0,1,47610,73850,0,1,1,0,0,0,0,119514,0,0,0,0,0
95,106,2023-03-24,actif,661968,2023-03-24,actif,785290,8,Fonds VOL-0000094,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,1169954,631775,187192,4000,134000,34000,14000,233990,93596,526479,210591,116995,94766,93596,N3,N1,False,False,7,0.0,1,13312,60315,0,0,0,0,0,0,0,0,0,0,0,0,0
96,107,2025-10-03,actif,555735,2025-10-03,actif,793210,10,Fonds VOL-0000095,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,1178145,647979,200284,5000,135000,35000,15000,235629,94251,530165,212066,117814,97196,94251,N2,N2,False,False,8,0.0,1,77780,86312,3,0,0,0,0,0,0,0,0,0,0,0,0
97,108,2020-10-17,actif,716456,2020-10-17,actif,801130,8,Fonds VOL-0000096,1,3000000,2000000,False,non_fourni,False,False,False,2026-09-14 13:04:35.241438+00:00,1186336,664348,213540,6000,136000,36000,16000,237267,94906,533851,213540,118633,99652,94906,N2,N1,False,False,1,0.0,1,23871,73513,0,0,1,0,8,0,0,0,0,0,0,0,0
98,109,2025-01-24,actif,668376,2025-01-24,actif,809050,10,Fonds VOL-0000097,1,3000000,2000000,False,a_verifier,False,True,True,2026-09-14 13:04:35.241438+00:00,1194527,680880,226960,7000,137000,37000,17000,238905,95562,537537,215014,119452,102132,95562,N3,N1,False,False,2,0.0,1,141617,131190,2,1,1,0,0,0,0,58426,0,0,0,0,0
99,110,2020-07-19,actif,577451,2020-07-19,actif,816970,12,Fonds VOL-0000098,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,1202718,697576,240543,8000,138000,38000,18000,240543,96217,541223,216489,120271,104636,96217,N3,N2,False,False,3,0.0,1,51681,64172,0,2,2,0,0,0,0,0,0,0,0,0,0
100,111,2025-04-27,actif,593223,2025-04-27,actif,824890,10,Fonds VOL-0000099,1,3000000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,1210909,714436,254290,9000,139000,39000,19000,242181,96872,544909,217963,121090,107165,96872,N3,N2,False,True,4,0.0,1,94894,60229,0,0,0,0,0,0,0,0,0,0,0,0,0
101,112,2026-07-29,actif,16087,2026-07-29,actif,832810,10,Fonds VOL-0000100,1,3000000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,1219100,487640,146292,10000,140000,40000,20000,243820,97528,548595,219438,121910,73146,97528,N3,N1,False,False,5,0.0,1,300,300,1,0,0,0,0,0,0,91302,26,0,0,0,0
102,117,2026-08-05,actif,2884,2026-08-05,actif,840734,12,Fonds VOL-0000105,1,3000000,2000000,False,a_verifier,False,True,True,2026-09-14 13:04:35.241438+00:00,1260055,567024,163807,15000,145000,41000,25000,252011,100804,567024,226809,126005,85053,100804,N2,N2,False,False,2,0.0,1,2884,2884,0,1,1,0,0,0,0,65699,38,0,0,0,0
103,124,2021-02-25,actif,558952,2021-02-25,actif,848660,8,Fonds VOL-0000112,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,1317392,685043,184434,22000,152000,42000,32000,263478,105391,592826,237130,131739,102756,105391,N3,N1,False,False,1,0.0,1,108346,105769,0,0,0,1,24,24,1,0,0,0,0,1,0
104,125,2020-08-07,actif,495830,2020-08-07,actif,856580,10,Fonds VOL-0000113,1,3000000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,1325583,702558,198837,23000,153000,43000,33000,265116,106046,596512,238604,132558,105383,106046,N1,N1,False,False,2,0.0,1,132196,121769,0,1,1,1,32,32,1,121376,0,1,0,1,1
105,126,2020-01-16,actif,488055,2020-01-16,actif,864500,10,Fonds VOL-0000114,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,1333774,720237,213403,24000,154000,44000,34000,266754,106701,600198,240079,133377,108035,106701,N1,N2,False,False,3,0.0,1,161660,151233,0,0,0,0,0,0,1,0,0,0,0,0,0
106,127,2024-09-23,actif,578268,2024-09-23,actif,872420,10,Fonds VOL-0000115,1,3000000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,1341965,738080,228134,25000,155000,45000,35000,268393,107357,603884,241553,134196,110712,107357,N1,N1,False,False,4,0.0,1,137262,115025,0,0,0,0,0,0,1,0,0,0,0,0,0
107,128,2023-07-07,actif,481979,2023-07-07,actif,880340,8,Fonds VOL-0000116,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,1350156,756087,243028,26000,156000,46000,36000,270031,108012,607570,243028,135015,113413,108012,N2,N1,False,False,5,0.0,1,114016,103589,0,0,0,1,16,16,1,0,0,0,0,1,0
108,129,2021-06-12,actif,537686,2021-06-12,actif,888260,12,Fonds VOL-0000117,1,3000000,2000000,False,non_fourni,False,True,True,2026-09-14 13:04:35.241438+00:00,1358347,774257,258085,27000,157000,47000,37000,271669,108667,611256,244502,135834,116138,108667,N2,N2,False,True,6,0.0,1,80227,106467,0,1,1,0,0,0,1,115925,0,1,0,0,0
109,130,2023-07-13,actif,537945,2023-07-13,actif,896180,12,Fonds VOL-0000118,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,1366538,792592,273307,28000,158000,48000,38000,273307,109323,614942,245976,136653,118888,109323,N1,N1,False,False,7,0.0,1,56520,82760,0,1,1,1,16,16,1,0,0,0,0,1,0
110,131,2024-06-12,actif,522655,2024-06-12,actif,904100,12,Fonds VOL-0000119,1,3000000,2000000,False,non_fourni,False,False,False,2026-09-14 13:04:35.241438+00:00,1374729,811090,288693,29000,159000,49000,39000,274945,109978,618628,247451,137472,121663,109978,N3,N2,False,False,8,0.0,1,116919,106492,0,0,0,0,0,0,1,0,0,0,0,0,0
111,132,2021-08-28,actif,542138,2021-08-28,actif,912020,10,Intrants VOL-0000120,2,2500000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,1382920,553168,165950,0,160000,50000,0,276584,110633,622314,248925,138292,82975,110633,N3,N1,True,False,1,0.0,1,177548,130454,0,0,0,0,0,0,0,118598,0,0,0,0,0
112,133,2023-12-16,actif,568088,2023-12-16,actif,919940,8,Intrants VOL-0000121,2,2500000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,1391111,570355,180844,1000,161000,51000,1000,278222,111288,625999,250399,139111,85553,111288,N1,N1,True,False,2,0.0,1,9196,55163,0,0,0,0,0,0,0,0,0,0,0,0,0
113,134,2020-02-13,actif,577015,2020-02-13,actif,927860,12,Intrants VOL-0000122,2,2500000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,1399302,587706,195902,2000,162000,52000,2000,279860,111944,629685,251874,139930,88155,111944,N2,N2,True,False,3,0.0,1,67112,93352,0,1,1,0,0,0,0,0,0,0,0,0,0
114,135,2025-07-11,actif,467687,2025-07-11,actif,935780,12,Intrants VOL-0000123,2,2500000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,1407493,605221,211123,3000,163000,53000,3000,281498,112599,633371,253348,140749,90783,112599,N3,N1,True,False,4,0.0,1,75722,101962,0,1,2,0,16,0,0,157477,11,0,0,0,0
115,136,2023-07-31,actif,645887,2023-07-31,actif,943700,8,Intrants VOL-0000124,2,2500000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,1415684,622900,226509,4000,164000,54000,4000,283136,113254,637057,254823,141568,93435,113254,N3,N2,True,False,5,0.0,1,135660,125233,0,0,0,0,0,0,0,0,0,0,0,0,0
116,137,2023-01-04,actif,605454,2023-01-04,actif,951620,10,Intrants VOL-0000125,2,2500000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,1423875,640743,242058,5000,165000,55000,5000,284775,113910,640743,256297,142387,96111,113910,N2,N1,True,False,6,0.0,1,49392,75632,0,0,1,0,8,0,0,0,0,0,0,0,0
117,138,2022-02-25,actif,640294,2022-02-25,actif,959540,12,Intrants VOL-0000126,2,2500000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,1432066,658750,257771,6000,166000,56000,6000,286413,114565,644429,257771,143206,98812,114565,N1,N1,True,True,7,0.0,1,77532,93431,0,1,1,0,0,0,0,0,0,0,0,0,0
118,139,2020-04-11,actif,487742,2020-04-11,actif,967460,12,Intrants VOL-0000127,2,2500000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,1440257,676920,273648,7000,167000,57000,7000,288051,115220,648115,259246,144025,101538,115220,N2,N1,True,False,8,0.0,1,26729,77490,0,2,2,0,0,0,0,105508,0,0,0,0,0
119,140,2022-10-21,actif,712365,2022-10-21,actif,975380,12,Intrants VOL-0000128,2,2500000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,1448448,695255,289689,8000,168000,58000,8000,289689,115875,651801,260720,144844,104288,115875,N3,N1,True,False,1,0.0,1,156564,146137,0,0,0,0,0,0,0,0,0,0,0,0,0
120,141,2025-11-25,actif,588539,2025-11-25,actif,983300,8,Intrants VOL-0000129,2,2500000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,1456639,713753,305894,9000,169000,59000,9000,291327,116531,655487,262195,145663,107062,116531,N2,N1,True,False,2,0.0,1,133087,122660,20,1,2,0,16,0,0,0,0,0,0,0,0
121,142,2020-02-05,actif,1279941,2020-02-05,actif,991220,12,Fonds VOL-0000130,1,3000000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,1464830,732415,175779,10000,170000,60000,10000,292966,117186,659173,263669,146483,109862,117186,N3,N2,False,False,3,0.0,1,180871,133777,0,1,1,0,0,0,0,98791,0,0,0,0,0
122,143,2015-12-05,actif,1177626,2015-12-05,actif,999140,8,Fonds VOL-0000131,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,1473021,751240,191492,11000,171000,61000,11000,294604,117841,662859,265143,147302,112686,117841,N1,N2,False,False,4,0.0,1,126459,152699,0,0,0,0,0,0,0,0,0,0,0,0,0
123,144,2018-11-01,actif,1620542,2018-11-01,actif,1007060,12,Fonds VOL-0000132,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,1481212,770230,207369,12000,172000,62000,12000,296242,118496,666545,266618,148121,115534,118496,N1,N2,False,False,5,0.0,1,107538,78099,0,0,0,0,0,0,0,0,0,0,0,0,0
124,145,2019-03-16,actif,1912065,2019-03-16,actif,1014980,8,Fonds VOL-0000133,1,3000000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,1489403,789383,223410,13000,173000,63000,13000,297880,119152,670231,268092,148940,118407,119152,N3,N2,False,False,6,0.0,1,107677,70694,0,3,3,0,0,0,0,137900,0,0,0,0,0
125,146,2017-12-01,actif,1703681,2017-12-01,actif,1022900,8,Fonds VOL-0000134,1,3000000,2000000,False,non_fourni,False,False,False,2026-09-14 13:04:35.241438+00:00,1497594,808700,239615,14000,174000,64000,14000,299518,119807,673917,269566,149759,121305,119807,N3,N1,False,False,7,0.0,1,137601,127174,0,1,1,0,0,0,0,0,0,0,0,0,0
126,147,2016-02-07,actif,1559608,2016-02-07,actif,1030820,12,Fonds VOL-0000135,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,1505785,828181,255983,15000,175000,65000,15000,301157,120462,677603,271041,150578,124227,120462,N2,N2,False,True,8,0.0,1,62566,88806,0,1,1,0,0,0,0,0,0,0,0,0,0
127,148,2020-09-10,actif,1748867,2020-09-10,actif,1038740,12,Fonds VOL-0000136,1,3000000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,1513976,847826,272515,16000,176000,66000,16000,302795,121118,681289,272515,151397,127173,121118,N2,N2,False,False,1,0.0,1,132355,121928,1,0,0,0,0,0,0,0,0,0,0,0,0
128,149,2016-08-18,actif,1959354,2016-08-18,actif,1046660,8,Fonds VOL-0000137,1,3000000,2000000,False,a_verifier,False,True,True,2026-09-14 13:04:35.241438+00:00,1522167,867635,289211,17000,177000,67000,17000,304433,121773,684975,273990,152216,130145,121773,N2,N2,False,False,2,0.0,1,107957,102363,0,1,1,0,0,0,0,96243,0,0,0,0,0
129,150,2016-02-02,actif,1856404,2016-02-02,actif,1054580,8,Fonds VOL-0000138,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,1530358,887607,306071,18000,178000,68000,18000,306071,122428,688661,275464,153035,133141,122428,N2,N1,False,False,3,0.0,1,116337,105910,0,2,2,0,0,0,0,0,0,0,0,0,0
130,151,2020-07-14,actif,1873116,2020-07-14,actif,1062500,10,Fonds VOL-0000139,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,1538549,907743,323095,19000,179000,69000,19000,307709,123083,692347,276938,153854,136161,123083,N3,N2,False,False,4,0.0,1,135028,124601,15,1,1,0,0,0,0,0,0,0,0,0,0
131,152,2016-09-30,actif,2071886,2016-09-30,actif,1070420,10,Fonds VOL-0000140,1,3000000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,1546740,618696,185608,20000,180000,70000,20000,309348,123739,696033,278413,154674,92804,123739,N2,N1,False,False,5,0.0,1,100088,126328,0,0,0,0,0,0,0,98916,0,0,0,0,0
132,153,2017-02-16,actif,1119479,2017-02-16,actif,1078340,10,Fonds VOL-0000141,1,3000000,2000000,False,non_fourni,False,False,False,2026-09-14 13:04:35.241438+00:00,1554931,637521,202141,21000,181000,71000,21000,310986,124394,699718,279887,155493,95628,124394,N2,N1,False,False,6,0.0,1,111923,101496,0,1,1,0,0,0,0,0,0,0,0,0,0
133,154,2018-09-01,actif,1201081,2018-09-01,actif,1086260,8,Fonds VOL-0000142,1,3000000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,1563122,656511,218837,22000,182000,72000,22000,312624,125049,703404,281361,156312,98476,125049,N3,N1,False,False,7,0.0,1,98297,124537,0,1,1,0,0,0,0,0,0,0,0,0,0
134,155,2019-01-29,actif,1362627,2019-01-29,actif,1094180,10,Fonds VOL-0000143,1,3000000,2000000,False,a_verifier,False,True,True,2026-09-14 13:04:35.241438+00:00,1571313,675664,235696,23000,183000,73000,23000,314262,125705,707090,282836,157131,101349,125705,N1,N2,False,False,8,0.0,1,116298,83072,0,3,3,0,0,0,0,110600,0,0,0,0,0
135,156,2019-06-25,actif,1424631,2019-06-25,actif,1102100,10,Fonds VOL-0000144,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,1579504,694981,252720,24000,184000,74000,24000,315900,126360,710776,284310,157950,104247,126360,N3,N2,False,True,1,0.0,1,144840,134413,0,0,0,0,0,0,0,0,0,0,0,0,0
136,157,2019-05-05,actif,1144771,2019-05-05,actif,1110020,10,Fonds VOL-0000145,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,1587695,714462,269908,25000,185000,75000,25000,317539,127015,714462,285785,158769,107169,127015,N3,N2,False,False,2,0.0,1,70035,96275,0,1,1,0,0,0,0,0,0,0,0,0,0
137,158,2017-08-03,actif,1428538,2017-08-03,actif,1117940,12,Fonds VOL-0000146,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,1595886,734107,287259,26000,186000,76000,26000,319177,127670,718148,287259,159588,110116,127670,N1,N1,False,False,3,0.0,1,87114,83472,0,2,2,0,0,0,0,0,0,0,0,0,0
138,159,2018-09-05,actif,1454313,2018-09-05,actif,1125860,10,Fonds VOL-0000147,1,3000000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,1604077,753916,304774,27000,187000,77000,27000,320815,128326,721834,288733,160407,113087,128326,N2,N1,False,False,4,0.0,1,95652,116426,0,2,2,0,0,0,0,138766,0,0,0,0,0
139,160,2018-04-10,actif,1874220,2018-04-10,actif,1133780,10,Fonds VOL-0000148,1,3000000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,1612268,773888,322453,28000,188000,78000,28000,322453,128981,725520,290208,161226,116083,128981,N1,N1,False,False,5,0.0,1,101429,96228,0,0,0,0,0,0,0,0,0,0,0,0,0
